
Timestamp,Radiator,Room
    2025-02-23 17:29:30,5,17
    2025-02-23 17:29:45,5,17
    2025-02-23 17:30:00,5,17
    2025-02-23 17:30:15,5,17
    2025-02-23 17:30:30,5,17
    2025-02-23 17:30:45,5,17
    2025-02-23 17:31:00,5,17
    2025-02-23 17:31:15,5,17
    2025-02-23 17:31:30,5,17
    2025-02-23 17:31:45,5,17
    2025-02-23 17:32:00,4,17
    2025-02-23 17:32:15,5,17
    2025-02-23 17:32:30,4,17
    2025-02-23 17:32:45,4,17
    2025-02-23 17:33:00,4,17
    2025-02-23 17:33:15,4,17
    2025-02-23 17:33:30,4,17
    2025-02-23 17:33:45,4,17
    2025-02-23 17:34:00,4,17
    2025-02-23 17:34:15,4,17
    2025-02-23 17:34:30,4,17
    2025-02-23 17:34:45,5,17
    2025-02-23 17:35:00,4,17
    2025-02-23 17:35:15,4,17
    2025-02-23 17:35:30,5,17
    2025-02-23 17:35:45,5,17
    2025-02-23 17:36:00,5,17
    2025-02-23 17:36:15,5,17
    2025-02-23 17:36:30,5,17
    2025-02-23 17:36:45,5,17
    2025-02-23 17:37:00,4,17
    2025-02-23 17:37:15,5,17
    2025-02-23 17:37:30,4,17
    2025-02-23 17:37:45,4,17
    2025-02-23 17:38:00,4,17
    2025-02-23 17:38:15,4,17
    2025-02-23 17:38:30,4,17
    2025-02-23 17:38:45,4,17
    2025-02-23 17:39:00,4,17
    2025-02-23 17:39:15,4,17
    2025-02-23 17:39:30,4,17
    2025-02-23 17:39:45,4,17
    2025-02-23 17:40:00,4,17
    2025-02-23 17:40:15,4,17
    2025-02-23 17:40:30,4,17
    2025-02-23 17:40:45,4,17
    2025-02-23 17:41:00,4,17
    2025-02-23 17:41:15,5,17
    2025-02-23 17:41:30,5,17
    2025-02-23 17:41:45,4,17
    2025-02-23 17:42:00,4,17
    2025-02-23 17:42:15,4,17
    2025-02-23 17:42:30,4,17
    2025-02-23 17:42:45,4,17
    2025-02-23 17:43:00,4,17
    2025-02-23 17:43:15,4,17
    2025-02-23 17:43:30,4,17
    2025-02-23 17:43:45,4,17
    2025-02-23 17:44:00,4,17
    2025-02-23 17:44:15,4,17
    2025-02-23 17:44:30,4,17
    2025-02-23 17:44:45,4,17
    2025-02-23 17:45:00,4,17
    2025-02-23 17:45:15,4,17
    2025-02-23 17:45:30,4,17
    2025-02-23 17:45:45,4,17
    2025-02-23 17:46:00,5,17
    2025-02-23 17:46:15,4,17
    2025-02-23 17:46:30,5,17
    2025-02-23 17:46:45,5,17
    2025-02-23 17:47:00,5,17
    2025-02-23 17:47:15,5,17
    2025-02-23 17:47:30,5,17
    2025-02-23 17:47:45,5,17
    2025-02-23 17:48:00,5,17
    2025-02-23 17:48:15,4,17
    2025-02-23 17:48:30,4,17
    2025-02-23 17:48:45,4,17
    2025-02-23 17:49:00,4,17
    2025-02-23 17:49:15,4,17
    2025-02-23 17:49:30,4,17
    2025-02-23 17:49:45,4,17
    2025-02-23 17:50:00,4,17
    2025-02-23 17:50:15,4,17
    2025-02-23 17:50:30,4,17
    2025-02-23 17:50:45,4,17
    2025-02-23 17:51:00,4,17
    2025-02-23 17:51:15,4,17
    2025-02-23 17:51:30,4,17
    2025-02-23 17:51:45,4,17
    2025-02-23 17:52:00,4,17
    2025-02-23 17:52:15,4,17
    2025-02-23 17:52:30,4,17
    2025-02-23 17:52:45,4,17
    2025-02-23 17:53:00,4,17
    2025-02-23 17:53:15,4,17
    2025-02-23 17:53:30,4,17
    2025-02-23 17:53:45,4,17
    2025-02-23 17:54:00,4,17
    2025-02-23 17:54:15,4,17
    2025-02-23 17:54:30,4,17
    2025-02-23 17:54:45,4,17
    2025-02-23 17:55:00,4,17
    2025-02-23 17:55:15,4,17
    2025-02-23 17:55:30,4,17
    2025-02-23 17:55:45,4,17
    2025-02-23 17:56:00,4,17
    2025-02-23 17:56:15,4,17
    2025-02-23 17:56:31,4,17
    2025-02-23 17:56:46,4,17
    2025-02-23 17:57:01,4,17
